1040.00000 -999.00000 1.23110 0.15283 -0.10988 -7.28698 -6.66950 -6.71254 -6.86324 -6.89909 -6.00072
1050.00000 -999.00000 1.23040 0.15267 -0.10987 -7.29399 -6.68581 -6.72580 -6.87952 -6.90633 -6.02044
1060.00000 -999.00000 1.23055 0.15276 -0.10992 -7.26014 -6.69989 -6.73742 -6.89129 -6.91767 -6.04256
1070.00000 -999.00000 1.23092 0.15283 -0.10980 -7.28322 -6.71081 -6.75088 -6.90014 -6.94613 -6.06525
1080.00000 -999.00000 1.23060 0.15268 -0.10959 -7.37856 -6.72148 -6.76271 -6.91518 -7.00694 -6.08019
1090.00000 -999.00000 1.23003 0.15254 -0.10953 -7.37341 -6.73606 -6.77421 -6.92899 -6.99199 -6.09772
1100.00000 -999.00000 1.23009 0.15260 -0.10957 -7.35293 -6.74915 -6.78439 -6.93842 -7.02031 -6.11493
1110.00000 -999.00000 1.23040 0.15265 -0.10950 -7.35447 -6.76020 -6.79671 -6.94771 -7.02919 -6.13199
1120.00000 -999.00000 1.23015 0.15254 -0.10933 -7.45489 -6.77067 -6.80746 -6.95992 -7.09853 -6.14499
1130.00000 -999.00000 1.22969 0.15243 -0.10927 -7.44927 -6.78426 -6.81797 -6.97246 -7.07926 -6.16080
1140.00000 -999.00000 1.22971 0.15245 -0.10930 -7.43488 -6.79687 -6.82749 -6.98165 -7.11508 -6.17626
1150.00000 -999.00000 1.22990 0.15249 -0.10926 -7.42426 -6.80777 -6.83881 -6.99074 -7.10882 -6.19009
1160.00000 -999.00000 1.22972 0.15241 -0.10914 -7.50926 -6.81780 -6.84911 -7.00099 -7.17465 -6.20161
1170.00000 -999.00000 1.22939 0.15233 -0.10907 -7.51597 -6.82957 -6.85906 -7.01338 -7.16039 -6.21388
1180.00000 -999.00000 1.22932 0.15232 -0.10909 -7.50815 -6.84141 -6.86808 -7.02223 -7.19368 -6.22690
1190.00000 -999.00000 1.22941 0.15235 -0.10907 -7.49110 -6.85191 -6.87839 -7.03099 -7.18685 -6.23843
1200.00000 -999.00000 1.22932 0.15231 -0.10898 -7.55121 -6.86161 -6.88843 -7.03982 -7.24033 -6.25007
1210.00000 -999.00000 1.22907 0.15224 -0.10891 -7.57333 -6.87200 -6.89776 -7.05171 -7.23456 -6.26101
1220.00000 -999.00000 1.22894 0.15222 -0.10891 -7.57151 -6.88296 -6.90629 -7.06037 -7.25917 -6.27433
1230.00000 -999.00000 1.22897 0.15224 -0.10890 -7.55568 -6.89291 -6.91577 -7.06863 -7.26359 -6.28806
1240.00000 -999.00000 1.22893 0.15222 -0.10884 -7.58988 -6.90244 -6.92568 -7.07649 -7.29770 -6.29893
