ZONE T= TC1 <greek>a<\greek> = 10<math>0<\math>"
 932000 23.679326   1.225955 0.149778 -0.110429 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 933000 23.704424   1.225659 0.150321 -0.110874 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 934000 23.729254   1.226031 0.149778 -0.110400 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 935000 23.755245   1.226194 0.150310 -0.110801 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 936000 23.779182   1.227273 0.150507 -0.111638 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 937000 23.803744   1.227317 0.150741 -0.111327 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 938000 23.828128   1.227373 0.150371 -0.110742 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 939000 23.854030   1.227330 0.150344 -0.110502 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 940000 23.880021   1.226965 0.150204 -0.110897 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 941000 23.904851   1.227134 0.149782 -0.111157 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 942000 23.929681   1.227770 0.150171 -0.111818 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 943000 23.953975   1.227309 0.150247 -0.110996 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 944000 23.979877   1.226901 0.150293 -0.110635 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 945000 24.005690   1.226047 0.150335 -0.110310 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 946000 24.032395   1.225397 0.150458 -0.110738 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 947000 24.057940   1.225460 0.150100 -0.110641 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 948000 24.082323   1.225205 0.150468 -0.110609 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 949000 24.108315   1.225210 0.149949 -0.109653 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 950000 24.133502   1.225205 0.150251 -0.109817 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 951000 24.158868   1.225742 0.150279 -0.110107 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 952000 24.183430   1.225946 0.150692 -0.110192 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 953000 24.209064   1.224578 0.150783 -0.109974 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 954000 24.234698   1.225253 0.150788 -0.110525 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 955000 24.259171   1.225833 0.150519 -0.110474 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 956000 24.284983   1.224955 0.150589 -0.109724 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 957000 24.308831   1.224537 0.150798 -0.109649 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 958000 24.334197   1.224213 0.150424 -0.109565 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 959000 24.360367   1.225638 0.149845 -0.110315 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 960000 24.385108   1.225461 0.149664 -0.110394 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 961000 24.410652   1.224263 0.149706 -0.109585 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 962000 24.436554   1.223529 0.149120 -0.109109 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 963000 24.461473   1.222790 0.148501 -0.109184 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 964000 24.485142   1.222176 0.148044 -0.108924 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 965000 24.509794   1.221011 0.148115 -0.108374 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 966000 24.536053   1.220015 0.147988 -0.108243 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 967000 24.560615   1.219386 0.147994 -0.108498 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 968000 24.586696   1.218844 0.148097 -0.108723 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 969000 24.611615   1.219387 0.148206 -0.107662 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 970000 24.637785   1.218502 0.148147 -0.107793 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 971000 24.662794   1.217770 0.148463 -0.108202 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 972000 24.688606   1.217659 0.148339 -0.108815 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 973000 24.714329   1.216712 0.148311 -0.108627 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 974000 24.737909   1.216050 0.148284 -0.107918 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 975000 24.763007   1.215231 0.147639 -0.106661 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 976000 24.788998   1.214933 0.147923 -0.105705 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 977000 24.814275   1.213920 0.147836 -0.106107 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 978000 24.837855   1.212866 0.147767 -0.106615 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 979000 24.863935   1.211778 0.146921 -0.106065 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 980000 24.888765   1.211551 0.146967 -0.106270 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 981000 24.915560   1.210710 0.146984 -0.105998 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 982000 24.940837   1.208731 0.146868 -0.105282 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 983000 24.966828   1.207866 0.146754 -0.104513 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
