    13080	0.02616		1.146181941	0.161107317	-0.101766713		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    13200	0.0264		1.146047606	0.160624252	-0.100513857		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    13320	0.02664		1.146633289	0.161010798	-0.099852713		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    13440	0.02688		1.148283535	0.16133435	-0.100156904		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    13560	0.02712		1.151313055	0.160974589	-0.10122656		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    13680	0.02736		1.153322519	0.160777289	-0.10325945		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    13800	0.0276		1.154018995	0.160367942	-0.104319378		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    13920	0.02784		1.153245631	0.159724391	-0.103081103		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    14040	0.02808		1.151359439	0.159397984	-0.100234226		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    14160	0.02832		1.151533924	0.159442728	-0.098623246		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    14280	0.02856		1.152784214	0.159491194	-0.099058321		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    14400	0.0288		1.154354289	0.159278588	-0.101208093		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    14520	0.02904		1.155823653	0.159182392	-0.103502019		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    14640	0.02928		1.156957551	0.158580014	-0.103751064		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    14760	0.02952		1.158551933	0.158294643	-0.102955959		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    14880	0.02976		1.159210166	0.158318134	-0.102163345		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15000	0.03		1.158859139	0.158415556	-0.101745078		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15120	0.03024		1.159211498	0.158501969	-0.101738821		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15240	0.03048		1.160234472	0.15812811	-0.101376049		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15360	0.03072		1.160799525	0.157827234	-0.101032053		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15480	0.03096		1.161499739	0.157577205	-0.100956431		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15600	0.0312		1.162870286	0.157376029	-0.101344707		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15720	0.03144		1.1641264	0.156999819	-0.101728679		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15795	0.03159		1.164236898	0.156854456	-0.101932091		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15840	0.03168		1.164244599	0.156575449	-0.101934124		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    15960	0.03192		1.164291277	0.156251052	-0.102349091		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    16080	0.03216		1.165166343	0.156215029	-0.102882129		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    16200	0.0324		1.165845997	0.156086131	-0.102516993		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    16320	0.03264		1.165762452	0.155985781	-0.101733136		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    16440	0.03288		1.166022962	0.155505724	-0.101085056		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    16560	0.03312		1.165895724	0.155335347	-0.101003251		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    16680	0.03336		1.165176678	0.155049259	-0.101023524		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    16800	0.0336		1.165815438	0.154484838	-0.100943011		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    16920	0.03384		1.166282331	0.154653675	-0.101415011		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    17040	0.03408		1.167565831	0.154917293	-0.101674224		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    17160	0.03432		1.168889522	0.154918872	-0.101720097		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    17280	0.03456		1.169025619	0.155205851	-0.101633904		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    17400	0.0348		1.168082654	0.155413489	-0.100517338		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    17520	0.03504		1.168140114	0.155334146	-0.099915239		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    17640	0.03528		1.169774751	0.155089608	-0.100531159		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    17760	0.03552		1.171400725	0.15503608	-0.101567862		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    17880	0.03576		1.172341226	0.155476049	-0.102644683		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18000	0.036		1.172817616	0.155918483	-0.103410511		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18120	0.03624		1.173531937	0.155751864	-0.102790602		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18240	0.03648		1.174001398	0.155136538	-0.102533618		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18360	0.03672		1.173342167	0.155249782	-0.102296603		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18480	0.03696		1.171623651	0.15471369	-0.101447403		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18600	0.0372		1.171197275	0.154600706	-0.101200595		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18720	0.03744		1.171320003	0.15419597	-0.101632992		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18840	0.03768		1.172450431	0.153872655	-0.101102167		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    18960	0.03792		1.174132277	0.153570847	-0.100403657		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    19080	0.03816		1.175953713	0.153862781	-0.100649725		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    19200	0.0384		1.17678583	0.15369683	-0.101166962		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    19320	0.03864		1.175403071	0.154258844	-0.101661753		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    19440	0.03888		1.175309191	0.154013982	-0.101650423		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    19560	0.03912		1.176545079	0.153840131	-0.100956501		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    19680	0.03936		1.17809664	0.153032445	-0.099686273		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    19800	0.0396		1.177905032	0.152808978	-0.098913938		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    19920	0.03984		1.176587683	0.152318695	-0.099115818		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    20040	0.04008		1.174807876	0.152390565	-0.100031485		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    20160	0.04032		1.174574689	0.15209644	-0.099521369		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    20280	0.04056		1.175792127	0.152358808	-0.099893299		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
