    132   -999    1.2243399571  0.1532690308 -0.1040920349    9.045867e-08  1.127160e-06  9.454367e-07  1.256182e-06  2.221011e-07  4.066239e-05 
    133   -999    1.2243611479  0.1532703018 -0.1041029798    8.833224e-08  1.121009e-06  9.384118e-07  1.250114e-06  2.135009e-07  4.053656e-05 
    134   -999    1.2243823447  0.1532705374 -0.1041155717    8.629608e-08  1.114220e-06  9.336600e-07  1.244227e-06  2.081634e-07  4.038440e-05 
    135   -999    1.2243975721  0.1532703478 -0.1041254679    8.561644e-08  1.108915e-06  9.311592e-07  1.240152e-06  2.065366e-07  4.026058e-05 
    136   -999    1.2244173201  0.1532705568 -0.1041367605    9.235488e-08  1.110548e-06  9.410468e-07  1.245826e-06  2.257817e-07  4.028368e-05 
    137   -999    1.2244406897  0.1532705646 -0.1041506100    9.593340e-08  1.112552e-06  9.549799e-07  1.254510e-06  2.343267e-07  4.031488e-05 
    138   -999    1.2244697554  0.1532702821 -0.1041675868    9.426809e-08  1.114385e-06  9.691458e-07  1.264940e-06  2.275107e-07  4.035753e-05 
    139   -999    1.2245065599  0.1532698991 -0.1041876446    9.280920e-08  1.116013e-06  9.816336e-07  1.276011e-06  2.221394e-07  4.041561e-05 
    140   -999    1.2245368628  0.1532698518 -0.1042031260    9.226296e-08  1.117288e-06  9.904729e-07  1.284541e-06  2.206981e-07  4.046653e-05 
    141   -999    1.2245698887  0.1532692106 -0.1042210259    8.703427e-08  1.103513e-06  9.711903e-07  1.272957e-06  2.087127e-07  4.021659e-05 
    142   -999    1.2246091174  0.1532712208 -0.1042394847    8.356511e-08  1.090270e-06  9.658515e-07  1.267562e-06  2.018129e-07  3.990648e-05 
    143   -999    1.2246481011  0.1532762053 -0.1042569083    8.276828e-08  1.075528e-06  9.649306e-07  1.264954e-06  1.999079e-07  3.951940e-05 
    144   -999    1.2246930432  0.1532871951 -0.1042750670    8.165952e-08  1.058374e-06  9.632308e-07  1.262001e-06  1.971255e-07  3.903259e-05 
    145   -999    1.2247588965  0.1533078505 -0.1042990472    8.010977e-08  1.038149e-06  9.584764e-07  1.255903e-06  1.934166e-07  3.841810e-05 
    146   -999    1.2248636977  0.1533383741 -0.1043365270    8.730557e-08  1.048869e-06  1.008305e-06  1.296160e-06  2.114268e-07  3.860361e-05 
    147   -999    1.2250115729  0.1533739038 -0.1043947847    8.813736e-08  1.062376e-06  1.063153e-06  1.350149e-06  2.126482e-07  3.889911e-05 
    148   -999    1.2252024180  0.1534085118 -0.1044736917    9.013520e-08  1.084158e-06  1.139002e-06  1.431281e-06  2.183732e-07  3.935312e-05 
    149   -999    1.2254286509  0.1534411739 -0.1045679701    9.377252e-08  1.119866e-06  1.247445e-06  1.554095e-06  2.284910e-07  4.001763e-05 
    150   -999    1.2256901111  0.1534785011 -0.1046759211    9.932979e-08  1.175937e-06  1.395059e-06  1.729973e-06  2.436456e-07  4.093945e-05 
    151   -999    1.2259965432  0.1535253352 -0.1048010404    8.795734e-08  1.144979e-06  1.284743e-06  1.662297e-06  2.176867e-07  3.925129e-05 
    152   -999    1.2263826058  0.1535868381 -0.1049565927    8.079714e-08  1.063207e-06  1.097854e-06  1.463401e-06  2.005195e-07  3.689348e-05 
    153   -999    1.2268594740  0.1536622321 -0.1051534856    7.128978e-08  9.421406e-07  9.044844e-07  1.225822e-06  1.765920e-07  3.396759e-05 
    154   -999    1.2274364332  0.1537535447 -0.1053991353    6.187821e-08  8.126266e-07  7.661084e-07  1.034097e-06  1.523059e-07  3.037174e-05 
    155   -999    1.2281244473  0.1538630039 -0.1056988839    5.389821e-08  6.983742e-07  6.817262e-07  9.089452e-07  1.316949e-07  2.636117e-05 
    156   -999    1.2289242018  0.1539933282 -0.1060471155    7.265148e-08  8.449785e-07  1.055831e-06  1.325369e-06  1.797386e-07  2.836348e-05 
    157   -999    1.2298313567  0.1541414181 -0.1064392334    9.303896e-08  1.088403e-06  1.451224e-06  1.834714e-06  2.345160e-07  3.163346e-05 
    158   -999    1.2308466282  0.1543063454 -0.1068806545    1.104997e-07  1.332361e-06  1.698019e-06  2.194224e-06  2.812279e-07  3.591208e-05 
    159   -999    1.2319550971  0.1544866308 -0.1073740423    1.203198e-07  1.492312e-06  1.738088e-06  2.301659e-06  3.065272e-07  4.041307e-05 
